,psi,psi,psi,psi,psi,kg,N,C,C,C,C,,s
P_INJECTOR,P_COMB_CHMBR,P_N2O_FLOW,P_N2_FLOW,P_RUN_TANK,L_RUN_TANK,L_THRUST,T_RUN_TANK,T_INJECTOR,T_COMB_CHMBR,T_POST_COMB,timestamp,seconds
245.2,31.2,444.7,672.0,674.0,-0.5,164.7,20.2,20.6,27.9,-273.1,2025-02-08 11:30:42.694034,2655.325811
243.9,32.3,444.2,672.0,674.5,-0.5,162.1,20.9,19.9,28.0,-273.1,2025-02-08 11:30:42.696578,2655.328355
243.9,32.0,445.8,670.8,674.2,-0.4,162.6,20.5,20.4,27.3,-273.1,2025-02-08 11:30:42.698187,2655.329964
243.0,32.2,444.0,671.4,674.3,-0.3,162.0,20.8,19.9,27.9,-273.1,2025-02-08 11:30:42.700847,2655.332624
246.0,32.6,445.3,672.1,673.6,-0.4,152.9,20.9,20.0,27.6,-273.1,2025-02-08 11:30:42.702440,2655.334217
245.1,30.6,447.8,671.4,674.2,-0.4,152.5,20.7,20.5,27.9,-273.1,2025-02-08 11:30:42.704769,2655.336546
243.1,31.2,445.0,671.6,674.1,-0.5,162.5,20.2,20.5,28.2,-273.1,2025-02-08 11:30:42.706862,2655.338639
243.9,30.7,444.4,671.5,674.3,-0.3,162.8,20.1,20.2,28.2,-273.1,2025-02-08 11:30:42.709190,2655.340967
243.0,29.2,444.2,672.2,674.3,-0.5,160.0,20.9,20.5,28.1,-273.1,2025-02-08 11:30:42.711553,2655.34333
244.5,31.2,445.4,671.3,674.3,-0.3,162.6,20.8,20.8,27.9,-273.1,2025-02-08 11:30:42.713015,2655.344792
243.2,31.1,444.4,671.8,674.3,-0.4,165.4,20.5,19.9,28.1,-273.1,2025-02-08 11:30:42.716048,2655.347825
245.2,30.3,446.0,671.8,674.0,-0.5,162.5,21.5,21.3,28.0,-273.1,2025-02-08 11:30:42.718016,2655.349793
242.4,31.5,444.7,671.3,673.7,-0.4,156.4,20.7,19.6,28.3,-273.1,2025-02-08 11:30:42.720497,2655.352274
241.1,29.7,443.8,671.6,674.4,-0.3,160.7,20.8,20.5,27.3,-273.1,2025-02-08 11:30:42.722238,2655.354015
245.5,30.5,444.7,671.8,674.3,-0.4,160.1,21.5,20.1,27.7,-273.1,2025-02-08 11:30:42.724799,2655.356576
243.9,31.5,444.7,671.5,674.0,-0.5,163.1,20.7,19.7,29.0,-273.1,2025-02-08 11:30:42.726465,2655.358242
244.8,32.5,443.7,671.3,674.0,-0.6,156.0,21.2,20.2,28.0,-273.1,2025-02-08 11:30:42.729013,2655.36079
244.1,33.2,445.8,671.6,674.6,-0.2,161.2,21.0,21.4,28.7,-273.1,2025-02-08 11:30:42.730687,2655.362464
242.4,32.3,444.9,672.0,674.5,-0.5,161.2,21.5,20.5,27.6,-273.1,2025-02-08 11:30:42.732997,2655.364774
242.3,30.7,444.5,671.1,674.2,-0.6,163.2,21.1,20.2,28.0,-273.1,2025-02-08 11:30:42.735534,2655.367311
242.5,32.0,444.1,671.6,674.2,-0.5,155.4,20.7,19.2,28.3,-273.1,2025-02-08 11:30:42.737012,2655.368789
243.9,31.7,445.7,671.4,674.1,-0.4,161.0,21.1,21.3,27.9,-273.1,2025-02-08 11:30:42.740137,2655.371914
245.7,30.4,445.6,671.3,674.5,-0.4,150.4,20.8,20.3,28.3,-273.1,2025-02-08 11:30:42.741970,2655.373747
243.7,30.6,445.2,673.7,674.8,-0.3,159.1,21.1,20.4,27.7,-273.1,2025-02-08 11:30:42.744602,2655.376379
243.0,31.3,446.3,673.1,675.1,-0.4,153.6,20.7,20.7,27.7,-273.1,2025-02-08 11:30:42.746174,2655.377951
243.6,30.5,443.9,672.1,675.2,-0.4,156.1,21.1,20.4,28.8,-273.1,2025-02-08 11:30:42.748864,2655.380641
243.1,31.1,445.3,672.6,675.4,-0.4,163.1,20.2,20.3,27.9,-273.1,2025-02-08 11:30:42.750449,2655.382226
242.3,28.8,445.7,672.8,675.4,-0.4,163.1,20.7,20.8,28.3,-273.1,2025-02-08 11:30:42.752705,2655.384482
243.2,30.6,445.7,672.4,675.3,-0.4,159.5,21.7,21.7,28.3,-273.1,2025-02-08 11:30:42.755056,2655.386833
243.4,29.5,445.9,672.2,675.5,-0.5,161.4,21.8,20.8,27.9,-273.1,2025-02-08 11:30:42.756880,2655.388657
245.9,28.6,445.9,673.0,675.5,-0.3,164.5,20.7,21.0,28.9,-273.1,2025-02-08 11:30:42.759582,2655.391359
245.9,30.8,444.7,672.6,675.0,-0.4,162.9,20.6,20.7,29.0,-273.1,2025-02-08 11:30:42.760999,2655.392776
244.8,30.0,445.8,672.6,675.4,-0.5,162.2,20.6,21.2,28.3,-273.1,2025-02-08 11:30:42.764033,2655.39581
245.8,30.0,445.5,672.3,675.4,-0.4,163.1,20.5,20.7,28.3,-273.1,2025-02-08 11:30:42.766020,2655.397797
243.9,29.9,444.6,673.0,675.3,-0.3,158.9,21.1,20.9,28.3,-273.1,2025-02-08 11:30:42.768211,2655.399988
245.1,29.1,445.4,672.5,675.7,-0.3,150.0,20.7,21.5,28.5,-273.1,2025-02-08 11:30:42.770273,2655.40205
246.7,29.2,444.9,672.6,675.2,-0.7,154.5,20.4,19.8,27.9,-273.1,2025-02-08 11:30:42.772776,2655.404553
245.5,29.5,445.4,672.7,675.2,-0.4,156.3,21.9,20.3,29.4,-273.1,2025-02-08 11:30:42.774552,2655.406329
243.8,29.6,443.6,673.2,675.6,-0.3,150.1,20.9,20.1,28.2,-273.1,2025-02-08 11:30:42.777056,2655.408833
244.5,27.9,445.4,672.7,675.5,-0.3,154.1,20.8,20.2,28.6,-273.1,2025-02-08 11:30:42.778677,2655.410454
243.5,27.8,446.1,672.6,675.4,-0.5,147.9,21.1,20.2,28.5,-273.1,2025-02-08 11:30:42.781066,2655.412843
